,Label
271757,0
518054,0
224123,0
394907,0
167708,0
79815,0
343582,0
43354,0
405055,0
532633,0
262290,0
539616,0
566008,0
156786,0
59812,0
324249,0
45376,0
13056,0
266910,0
488398,0
70540,0
72579,1
142394,0
302310,0
496117,0
338805,0
496798,0
475163,0
339693,0
334964,0
356884,0
489441,0
120325,0
518705,0
112704,0
364460,0
213662,0
229742,0
191018,0
266554,0
273206,0
337238,0
246879,0
110192,0
479987,0
500633,0
191556,0
112021,0
176928,0
528956,0
63897,1
190211,0
392782,0
12875,0
123199,0
182567,0
493605,0
8739,0
568283,0
58883,0
459786,0
333120,0
79376,0
229863,0
447747,0
423943,0
444276,1
149728,0
17797,0
265217,0
127130,0
435928,0
262037,0
404666,0
106766,0
567807,0
324172,0
331410,0
315309,0
573188,0
30329,0
236891,0
509489,0
55222,0
486391,0
279331,0
277112,0
493801,0
530915,0
91345,1
87110,0
450948,0
198473,0
505424,1
565917,0
455573,0
95690,0
493734,0
333988,0
400695,0
486842,0
187372,0
36492,0
54241,0
248927,1
235743,1
17329,0
519369,0
156289,0
380832,0
160510,0
551757,0
553891,0
196639,0
208374,0
418815,0
510854,0
271495,0
328316,0
152206,0
350791,0
183153,0
340723,0
83188,1
11405,0
359882,0
330686,0
535224,0
8444,0
355692,0
184822,0
286709,0
239966,0
482682,0
266430,0
542567,0
137866,0
144692,0
468149,0
469244,0
187779,0
339705,0
461960,0
478510,0
491107,0
557392,0
340075,0
324039,0
36948,0
111637,0
572635,0
302135,0
338092,0
43324,0
368453,0
223403,0
467694,0
172192,0
367643,0
466130,1
317136,0
518821,0
109953,0
481649,0
440404,0
257812,0
420153,0
382431,0
35026,0
177582,0
174746,0
280243,0
185138,0
291116,0
337875,0
227395,0
419611,0
39447,0
341417,0
91198,0
60167,0
407643,0
309722,0
23256,0
332148,0
454677,0
519694,0
518660,0
197098,0
463369,0
69326,0
247188,0
189801,0
374004,0
11939,0
140551,0
291349,0
21196,0
425596,0
49124,0
482361,0
188145,0
312197,0
216547,0
455336,0
330680,0
52134,0
235413,0
325617,0
319224,0
527447,0
258064,0
136639,0
271102,0
75285,0
109524,0
327347,0
448813,0
98645,0
147405,0
257641,0
425126,0
542188,0
392870,0
289758,0
537296,0
412763,0
363097,1
220793,0
314957,0
211243,0
264598,0
178057,0
52153,0
91224,0
363461,0
13012,0
174119,1
243976,0
435603,0
3128,0
230622,0
402694,0
57278,0
175440,0
237748,0
269298,0
31564,0
9023,0
279744,0
245999,0
518310,0
453598,0
388488,0
246496,0
43392,0
34930,0
445695,0
142815,0
85037,0
523324,0
127995,0
160484,0
138377,0
10130,0
529798,0
44332,0
552741,0
454460,0
227840,0
334764,0
386647,0
419926,0
397945,0
400312,0
441983,0
247903,0
106913,0
187018,0
20544,0
421976,0
55241,0
77540,1
44943,1
163914,0
83421,0
21687,1
158061,0
121643,0
403314,0
307773,0
329589,0
323039,0
499170,0
526621,0
17776,0
299013,0
567940,0
445367,0
89022,0
148254,0
561106,0
37766,0
76738,0
306968,0
525017,0
553689,0
19844,0
468583,0
352655,0
446198,0
513922,0
559153,0
516573,0
359705,0
10226,0
99942,0
410562,0
351423,0
562718,0
197626,0
571536,0
34533,0
553316,0
459908,0
101348,0
453403,0
208569,0
305963,0
205691,0
250816,0
264953,0
11045,1
207774,0
384194,0
509589,0
569577,0
292175,0
148481,0
529715,0
527175,0
335968,0
184527,0
294311,0
512449,0
472510,0
449361,0
363549,0
332113,0
515642,0
109714,0
248445,0
183757,0
112749,0
567586,0
521863,0
32753,0
202401,0
62710,0
496014,0
464569,0
374073,0
225004,0
25188,0
377196,0
325007,0
420230,0
126342,0
476053,0
9979,0
347538,0
258236,0
531942,0
384730,0
151553,0
446598,0
358098,0
474596,0
333680,0
479950,0
126687,0
539344,0
184638,0
396072,0
195122,0
243967,0
76183,0
315404,0
299618,0
276399,0
195434,0
390560,0
103585,0
79332,0
147956,0
506961,0
193437,0
526161,0
412277,0
221000,0
277282,0
502439,0
65153,0
267297,0
57471,0
269947,0
112684,0
361247,0
156427,0
134957,0
208987,0
550302,0
289615,0
236032,0
48907,0
436771,0
390797,0
121345,0
274608,0
215286,0
471868,0
319563,1
201867,0
535607,0
357387,0
554278,0
538668,0
273226,0
448536,0
438064,0
38308,0
188850,0
234291,0
530850,0
129940,0
480162,0
333524,0
38666,0
84972,0
97294,0
275612,0
512457,0
127345,0
548505,0
258976,0
101609,0
75119,0
267923,0
371559,0
138563,0
213834,0
42393,0
382856,0
174139,0
124110,0
53836,0
490132,0
453552,0
237508,0
341885,0
514873,0
267768,0
341430,0
11989,0
288743,0
465495,0
69462,0
519563,0
68452,0
463319,0
197008,0
395902,0
185364,0
288469,0
10555,0
57574,0
507202,0
323067,0
405362,0
517482,0
17843,0
7001,0
56194,0
177584,0
351966,0
510990,0
293158,0
190880,0
189339,0
15294,0
471043,0
538542,0
40025,0
334760,0
397659,0
57938,0
150906,0
471037,0
410039,0
35877,0
25168,0
547368,0
356695,0
281111,0
266300,0
389402,0
55881,0
203656,0
351138,0
497288,0
141563,0
478805,0
221481,0
1686,0
528555,0
376327,0
209083,0
382839,0
382287,0
161466,0
215425,0
424121,0
320719,0
37231,0
422447,0
187720,0
253247,0
233405,0
262176,0
23668,0
34985,0
146779,0
33554,0
163665,0
389467,0
249836,0
153619,0
319350,0
10526,0
546297,0
275385,0
45607,0
6869,0
546955,0
80497,0
374143,0
263225,0
95672,0
223190,0
47656,0
1161,0
279449,0
399235,0
36036,0
324470,0
298773,0
520843,0
217451,1
413317,0
500781,0
500036,0
356679,0
516965,0
508240,0
307092,0
120231,0
125528,0
368903,0
24759,0
55153,0
184049,0
499813,0
504482,0
81312,0
384060,0
64680,0
34616,0
203754,0
323494,0
273384,0
258492,0
502453,0
416942,0
264451,0
322518,0
112453,0
336211,0
339280,0
143640,0
272996,0
362050,0
214422,0
346462,0
318569,0
379430,0
370310,0
366205,0
162972,0
293090,0
217724,0
309586,0
538094,0
144060,0
62857,0
197549,0
445264,0
526365,0
457144,0
323123,0
464812,0
125697,0
235465,0
409965,0
451360,0
299006,0
108916,1
547208,0
524810,0
26033,0
903,0
24003,0
571085,0
204473,0
162536,0
395401,0
459295,0
448654,0
64732,0
333973,0
83709,0
409520,0
439970,0
49909,0
415315,0
103022,0
235552,0
91386,0
302377,0
217590,0
502547,0
457773,0
359417,0
215521,0
388297,0
393359,0
487975,0
485360,0
211342,0
21711,0
131016,0
378992,0
297834,0
156944,0
451574,0
459422,0
412664,0
15403,0
381053,0
443713,0
46738,0
293830,0
168580,0
343973,0
380167,0
301799,0
159102,0
41489,0
221199,0
531398,0
48514,0
468759,0
87027,0
150899,0
299654,0
183983,0
31542,0
540662,0
210069,0
302729,0
272840,0
377015,0
364326,0
168073,0
202421,0
40789,0
57091,0
292183,0
79746,0
79556,0
420934,0
331260,0
309339,0
306554,0
573398,0
345732,0
445970,0
204267,0
9531,0
85967,0
492169,0
261114,0
211195,0
326582,0
72980,0
183734,0
550371,0
409816,0
516470,0
304827,0
112853,0
40255,0
132614,0
235548,0
524349,0
119075,0
446004,0
284521,0
144263,1
18942,0
380479,0
191491,0
132335,0
192600,0
455253,0
552907,0
464368,0
494023,0
140430,0
285425,0
116092,0
502299,0
281222,0
279067,0
127590,0
351098,0
421594,0
17415,0
191054,0
491762,0
457835,0
111200,0
160888,0
230444,0
356902,0
57867,0
98415,0
433474,0
561283,0
404482,0
485949,0
79407,0
566880,0
111151,0
351019,0
78718,0
435246,0
79132,0
204645,0
52770,0
556215,0
92689,0
130718,0
370529,0
137226,0
55318,0
415126,0
241476,0
280616,0
327896,0
74173,0
25271,0
356725,0
46904,0
141116,0
303424,0
390386,0
48169,0
453091,0
509409,0
61792,0
108234,0
369,0
171749,0
476790,0
291070,0
381318,0
76206,0
436423,0
407213,0
282113,0
267931,0
421222,0
102069,0
149710,0
302550,0
538905,0
493379,0
111818,0
91025,0
184267,0
233844,0
370447,0
206993,0
565398,0
52859,0
170567,0
523331,0
286963,0
544914,0
55929,0
108597,0
193625,1
218381,0
419009,0
325063,0
362367,0
246269,0
461219,0
562932,0
186755,0
114368,0
306881,0
59159,0
218720,0
287760,0
109499,0
183241,0
373531,0
94018,0
325586,0
101084,0
327380,0
165321,0
90683,1
455224,0
182215,0
504641,0
277152,0
89993,0
48642,0
415589,0
382863,0
254110,0
199458,0
475830,0
137666,0
267720,0
513080,0
384602,0
321882,0
136624,0
267097,0
310224,0
527737,0
86844,0
348535,0
32541,0
544864,0
334197,0
561967,0
180003,0
573126,0
419224,0
40600,0
487688,0
162060,0
438109,0
256116,0
335130,0
311599,0
506853,0
407058,0
200256,0
130446,0
46455,0
564254,1
318901,0
138173,0
197691,0
92155,0
447252,0
395706,0
169991,0
481907,0
209940,0
200684,1
169456,0
420031,0
338858,0
214672,0
79433,0
92043,0
451516,0
316098,0
160765,0
512051,0
416851,0
405369,0
169620,0
131485,0
370620,0
229319,0
514675,0
332910,0
10766,0
55542,0
458997,0
110354,0
217861,0
192149,0
565751,0
360713,0
80385,0
527574,0
249947,1
524402,0
538192,0
442680,0
302758,0
181090,0
561636,0
42169,0
80106,0
116410,0
304198,0
246165,0
151125,0
302909,0
554536,0
122673,1
260153,0
166082,0
58078,0
48932,0
474808,0
332090,0
192927,0
423803,0
220875,0
288858,0
71218,0
204182,0
203181,0
439773,0
102829,0
180118,0
308431,0
296169,0
518983,0
109479,0
564613,0
126384,0
92112,0
292585,0
319183,0
424716,0
363435,1
61984,0
310373,0
351652,0
325582,0
203616,0
477180,0
312282,0
506866,0
554855,0
441600,1
253535,0
527725,0
395689,0
101633,0
566402,0
549002,0
534568,0
287264,0
477997,0
241685,0
514979,0
236133,0
199256,0
410118,0
77867,0
297686,0
55926,0
294525,0
547521,0
452392,0
73528,0
387550,0
116579,1
360608,0
175498,0
61200,0
408244,0
426381,0
73277,0
474866,0
525961,0
135827,0
190036,0
572376,0
232322,0
55743,0
145152,0
452878,0
62130,0
502171,0
378907,0
310283,0
284187,0
67737,0
330664,0
539846,0
429903,0
555205,0
427403,0
268593,0
111530,0
521459,0
134732,0
374131,0
360869,0
77323,0
283343,0
174826,1
306495,0
41284,0
56610,0
306507,0
570285,0
350506,0
500463,0
52665,0
197253,0
410823,0
254109,0
257795,0
402309,0
520253,0
264887,0
33437,0
336323,0
470657,0
252029,0
448503,0
21401,0
166369,0
438341,0
168614,1
438386,0
391052,0
269911,0
93357,0
66446,0
343826,0
189421,0
470372,0
233824,0
188210,0
296368,0
503629,0
288086,0
305254,0
409387,0
260210,0
38729,0
495309,0
448689,0
403767,0
27468,0
455189,0
112971,0
387294,0
379220,0
183809,0
366582,0
34240,0
441633,0
3847,1
383916,0
452924,1
503885,0
543447,0
93233,0
268760,0
436649,0
174747,0
147680,0
474025,0
250325,0
441196,0
470576,0
550851,0
460893,0
88822,0
511732,0
133375,0
124258,0
130075,0
542785,0
422582,0
186102,0
461017,0
558485,0
227380,0
239091,0
42571,0
155501,0
420543,0
459471,1
234682,0
289227,0
385644,0
402451,0
325910,0
476359,0
60890,0
90878,0
217361,1
77381,0
294971,0
559692,0
418231,0
328224,0
228857,0
484343,0
16076,0
141283,0
68072,0
446850,0
439714,0
159070,0
100902,0
3383,0
88420,0
520890,0
202775,0
483147,0
392674,0
34480,0
384085,0
10896,0
155957,0
341374,0
295404,0
2523,0
28779,0
507549,0
402113,0
222410,0
47039,0
69184,0
205882,0
275459,0
342141,0
386342,0
330343,0
380012,0
85,0
573815,0
67584,0
488647,0
569401,0
62560,0
385163,0
457045,0
420883,0
401597,0
139014,0
146670,1
310321,0
90058,0
174019,0
408486,0
428336,0
337125,0
392501,0
197320,0
158042,0
368392,0
124645,0
179877,0
487228,0
475541,0
457073,0
179045,0
545242,0
285994,0
209461,0
120550,0
562175,0
430730,0
551816,0
3755,0
557977,0
87936,0
476661,0
396950,0
513158,0
352492,0
142650,0
193270,0
50531,0
306967,0
95532,0
54747,0
471567,0
400360,0
200305,0
419065,0
6134,1
276941,0
32710,0
39321,0
106634,0
402729,0
514470,0
333861,0
188735,0
382422,0
511713,0
361297,0
528842,0
367821,0
246175,0
394405,0
109619,1
319829,0
527853,0
425778,0
28823,0
504071,0
413185,0
247037,0
141929,0
343958,0
197808,0
531126,0
45427,0
125185,0
368355,0
186820,0
481616,0
165181,0
343891,0
467946,0
389755,0
531786,0
128106,0
344505,0
171649,0
195420,0
293559,0
160317,0
500624,0
23919,0
393901,0
233951,0
557692,0
501188,0
517800,0
442304,0
534795,0
563975,0
173962,0
263427,0
406654,0
303344,0
452063,0
197749,0
385806,0
199899,0
234079,0
66238,0
110606,0
337597,0
262787,0
276953,0
115470,0
569685,0
65077,0
437514,0
198851,0
540808,0
524079,0
208752,0
153938,0
125354,0
429326,0
17856,0
452817,0
517301,0
182575,0
109589,0
307484,0
219213,0
266296,0
78719,0
323032,0
127112,0
213705,0
18332,0
322369,0
189869,0
56669,0
328401,0
366692,0
516814,0
552532,0
361957,0
154749,0
151621,0
53569,0
425312,0
561506,0
167414,0
32227,0
229216,0
258571,0
385588,0
47648,0
501429,0
27892,0
155747,0
511474,0
13146,0
218717,1
181638,0
77043,0
95247,0
365763,0
251127,0
389105,0
192605,0
326507,0
424,0
28429,0
1567,0
354307,0
260897,0
461757,0
375545,0
504479,0
555782,0
296581,1
384831,0
66069,0
172893,0
235254,0
39569,0
442259,0
9526,0
298277,0
397492,0
277940,0
415880,0
384054,0
115756,0
380486,0
197898,0
124228,0
257922,0
386770,0
408496,0
201920,0
328791,0
203488,0
164372,0
427575,0
195240,0
436912,0
202702,0
455411,0
126598,0
227288,0
123857,0
359429,0
566585,0
105020,0
215808,1
226883,0
237630,0
131045,0
102370,0
38878,0
473059,0
145300,0
382969,0
428136,0
474319,0
316834,0
444607,0
56892,0
50104,0
154078,0
350568,0
239407,0
406465,0
30932,0
325281,0
311356,0
193043,0
67364,0
15503,0
270341,0
36974,0
323483,0
211747,0
453648,0
355002,0
108036,0
360505,0
337869,0
108678,0
14216,0
563444,0
415541,0
167193,0
306698,0
335187,0
151174,0
46179,0
359755,0
343821,0
212669,0
188776,0
286751,0
150419,0
520246,0
134199,0
241361,0
205473,0
129467,0
323163,0
288894,0
245788,0
458754,0
454530,0
340190,0
66675,0
138258,0
538481,0
450642,0
405622,0
399967,0
209423,0
452140,0
280240,0
453871,0
172735,0
555318,0
256813,0
34998,0
544504,0
376118,0
278362,0
166022,0
296417,0
82080,0
168125,1
151212,0
26818,0
284420,0
295180,0
111442,0
224105,0
176172,0
111594,0
332945,0
306570,0
517776,0
355267,0
294717,0
102568,0
153287,0
270150,0
299604,0
176465,0
501938,0
477553,0
367747,0
171086,0
345118,0
8151,1
518712,0
376159,0
317388,0
33285,0
331691,0
455180,0
122688,0
317098,0
332420,0
23454,0
552526,0
398471,0
49297,0
557547,0
110544,0
19928,0
232983,0
89909,0
87157,0
394429,0
45693,0
521410,0
68096,0
329348,0
233043,0
129229,0
136364,0
71459,0
571171,0
490336,0
11629,0
102809,0
540835,0
440408,0
467983,0
156765,1
111957,1
156320,0
127325,0
195314,0
416710,0
174607,0
487351,0
355783,0
458247,0
330880,0
447753,0
124199,0
403148,0
159685,0
461480,0
212110,0
298626,0
165541,0
66706,0
433189,0
231199,0
201821,0
266609,0
223345,0
406,0
171215,0
283276,0
11203,1
260936,0
526450,0
348156,0
491951,0
121065,0
32055,0
521754,0
96636,0
480332,0
93031,0
500637,0
213081,0
26517,0
22779,0
385902,0
484102,0
398723,0
277724,0
562775,0
531429,0
183214,0
440299,0
239292,0
168907,0
50170,0
446396,0
473674,0
389251,0
483199,0
544553,0
305011,0
274790,0
519691,0
15817,0
407263,0
515135,0
99701,0
561163,0
296550,0
143662,0
412262,0
429947,0
188062,0
114648,0
558915,0
491077,0
478713,0
123591,0
4570,0
267596,0
30432,0
210378,0
143706,0
257298,0
145750,0
574517,0
519748,0
440708,0
530083,0
308411,0
357808,0
425605,0
521119,0
108441,0
398366,0
311257,0
404361,0
90,0
336524,0
144213,0
553569,0
52385,0
222057,0
61589,0
345243,0
526700,0
13310,0
45932,0
316198,0
42964,0
118367,0
25704,0
456855,1
4469,0
499230,0
371152,1
554260,0
47290,0
135444,0
32948,0
236358,0
561447,0
287792,0
9382,0
412336,0
95001,0
51048,0
244361,0
245083,0
176089,0
154907,0
125483,0
437414,0
486500,0
21066,0
200452,0
210131,0
565776,0
56701,0
14612,0
379436,0
30299,0
201094,0
149752,0
305512,0
88775,0
109313,0
232970,0
553299,0
30652,0
428627,0
194704,0
157675,0
280313,0
447557,0
131556,0
110806,0
488720,0
70510,1
338501,0
559340,0
344617,0
355106,0
422936,0
498160,0
359800,1
376627,0
416087,0
309417,0
565426,0
136861,0
226557,0
497883,0
497706,0
535956,0
245497,0
598,0
299950,0
154146,0
187209,0
191508,0
255402,0
66683,0
327326,0
205571,0
125300,0
40190,0
476013,0
420473,0
183002,0
20602,0
560655,0
352534,0
509428,0
542543,0
330829,0
537316,0
220012,0
457084,0
252705,0
168649,0
285832,0
244799,0
344040,0
280516,0
568288,0
79516,0
474496,1
332253,0
249692,0
400710,0
504191,0
84602,0
507471,0
562156,0
568466,0
118229,0
328636,0
480235,0
298488,0
13123,0
195501,0
127965,0
12901,1
378297,0
11268,0
443277,0
537202,0
242950,0
301955,0
120152,0
270544,0
131759,0
80922,0
383681,0
498714,0
186678,0
160624,0
203933,0
303335,0
508135,0
331830,0
82674,0
458409,0
314661,0
282346,0
150783,0
505044,0
562187,0
260,0
424298,0
523161,0
159635,0
70615,0
57639,0
83095,0
69826,0
414884,0
7571,0
143221,0
140051,0
23816,0
442159,0
511685,0
197143,0
253943,0
90786,0
451800,0
454615,1
252774,0
288588,0
303050,0
233912,0
284315,0
415798,0
206282,0
257192,0
551793,0
166946,1
423752,0
174636,0
192931,0
349274,0
163901,0
15364,0
507020,0
284499,0
21271,0
420626,0
179211,0
206915,0
110062,0
497810,0
306186,0
283959,0
535360,0
351009,0
509700,0
545285,0
424190,0
429464,0
12739,0
147014,0
78699,0
497062,0
155149,0
228414,0
299886,0
504889,0
409299,0
528794,0
545130,0
214468,0
89263,0
47086,0
109324,0
404734,0
435627,0
556450,1
567456,0
125041,0
171132,0
421718,1
228020,0
68328,0
304973,0
274150,0
574236,0
118954,0
428981,0
188594,0
28315,0
25885,0
92661,0
472419,0
201362,0
328570,1
12690,0
265615,0
254633,0
451883,0
174889,0
19811,0
79652,0
455020,0
364616,0
539214,0
411257,0
445298,0
60058,0
497281,0
474632,0
71301,0
541171,0
427248,0
383327,0
137181,0
303886,0
58479,0
406769,0
361796,0
78792,1
347644,0
210618,0
514454,0
112526,0
138151,0
128778,0
1031,0
158695,0
12674,0
211838,0
33342,0
521966,0
569665,0
162711,0
171569,0
451736,0
22996,0
328645,0
249546,0
465505,0
554097,0
228944,0
124817,0
519668,0
570115,0
552592,0
503375,0
26364,0
24533,0
144885,0
506313,0
560613,0
61565,0
46293,0
465676,0
156277,0
103313,0
537472,0
67071,0
548444,0
140121,0
218996,0
339930,0
546123,0
173099,0
394132,0
186976,0
208353,0
243247,0
199325,0
529692,0
553582,0
260067,0
229902,0
259593,0
470097,0
209998,0
300629,0
399226,0
386978,0
336807,0
499735,0
88947,0
294087,0
3524,0
218036,0
447128,0
565035,0
2896,0
461038,0
160770,0
464642,0
264570,0
475180,0
564307,0
112276,0
38200,0
121999,0
110663,0
138704,0
309294,0
382724,0
474960,0
43302,0
12536,0
536367,0
84415,0
258750,0
535636,0
147093,0
115154,0
205762,0
327145,0
24601,0
333491,0
429114,0
225252,0
544336,0
414311,0
165829,0
6269,0
193736,0
187539,0
53030,0
213698,0
449554,0
458768,0
285412,0
529658,0
50634,0
489577,0
329193,0
378467,0
418317,0
413392,0
91825,0
468169,0
118154,0
75594,0
278181,0
574226,0
305558,0
468408,0
573427,0
522516,0
377546,0
265537,0
479912,0
14841,0
232014,0
76488,1
58606,0
524115,0
111652,0
299379,0
332610,0
414826,0
90450,1
288702,0
447782,0
18686,0
171875,1
276267,0
71109,0
286681,0
521462,0
534714,0
122329,0
85476,0
42848,0
391817,0
345608,0
338564,0
189427,0
463635,0
324223,0
160641,0
222545,0
315425,0
2050,0
437878,0
408490,0
31540,0
127309,0
175278,0
64831,0
42944,0
50573,1
55832,0
321039,0
403657,0
486081,0
46681,0
73044,0
92143,0
78118,0
406206,0
152877,0
347237,0
23000,0
330330,0
395860,0
58834,0
363144,0
162119,0
156787,0
132078,0
259844,0
407267,0
425173,0
284142,0
26127,0
23583,0
247967,0
44337,0
557603,0
95329,0
215046,0
193085,0
185000,0
128635,0
524675,0
358277,0
253514,0
481825,0
488151,0
556795,0
250903,0
550303,0
473026,1
146046,0
415178,0
90746,0
341514,0
420638,0
554103,0
387725,1
308642,0
285876,0
95478,0
68622,0
186127,0
515857,0
438015,0
389798,0
144974,0
229496,0
247786,0
105814,0
33979,0
148908,0
358773,0
319275,0
58042,0
229915,0
2779,1
56351,0
373190,0
436530,0
519090,0
534490,0
489804,0
336070,0
185289,0
262081,0
89501,0
410403,0
265321,0
558909,0
487964,0
354335,0
309455,0
494848,0
333320,0
330728,0
31706,0
71806,0
434292,0
484056,0
560158,0
278477,1
372343,0
33918,0
560740,0
208218,0
55039,0
25294,0
296367,0
196244,0
508538,0
4506,0
437310,1
338605,0
405278,0
196962,0
316384,0
483544,0
99063,0
305636,0
467478,0
185391,0
32540,0
386743,0
434216,0
408749,0
276024,0
343861,0
372473,1
441000,1
366665,0
7049,0
153580,0
349483,0
388247,0
392578,0
236410,0
278053,0
441128,0
52341,0
100961,0
142358,0
64627,0
119944,0
432842,0
270217,0
289463,0
533973,0
13662,0
252772,0
526489,0
495201,0
495824,0
42764,0
535484,0
239195,0
220827,0
101906,0
346104,0
330395,0
354025,0
564049,0
9129,0
540690,0
142890,0
557274,0
455361,0
332734,0
438932,0
40930,0
293437,0
123894,0
169297,0
409792,0
234064,0
539572,0
30488,0
487481,0
52847,0
434674,0
430411,0
254330,0
110155,0
478033,0
241923,0
267655,0
274229,0
250123,0
461245,0
306356,0
402153,0
107869,0
341300,0
264575,0
14975,0
524835,0
235888,0
536003,0
294906,0
201219,0
122535,0
397905,0
150173,1
323979,0
454011,0
32020,0
307713,0
265250,0
465842,0
404846,0
553578,0
499120,0
393906,0
301569,0
128085,0
318104,0
282004,0
139853,0
324912,0
300897,0
185438,0
56763,0
268830,0
218222,0
230203,0
484591,0
60691,0
329706,0
107993,0
197019,0
213209,0
451010,0
505467,0
299360,0
46036,0
517722,0
155670,0
311572,0
342710,0
350389,1
281565,0
94262,1
83591,0
421281,0
24888,0
132164,0
303367,0
219475,0
473032,0
106799,0
429760,1
476451,0
564611,0
38607,0
315617,0
230553,0
355206,0
402306,0
261616,0
95931,0
256635,0
196764,0
163699,0
394567,0
166947,1
223695,0
357889,0
31282,0
197133,0
162740,0
440416,0
407383,0
188196,0
555380,0
168612,1
471713,0
75747,0
297369,0
566595,0
217657,0
351838,0
36226,0
110317,0
290613,0
137052,0
57655,0
67042,0
229529,0
301205,0
496705,0
158700,0
411021,0
119613,0
354489,0
204494,0
194098,0
330551,0
181606,0
9064,0
52372,0
150452,0
508478,0
551634,0
569757,0
37276,1
418528,0
190572,0
445019,0
366490,0
212278,0
514533,0
207541,0
326927,0
374595,0
392404,0
307479,0
313126,0
93248,0
419546,0
498006,0
84853,0
533849,0
20895,0
197625,0
209563,0
199037,0
219771,1
356958,0
90372,1
526036,0
285041,0
288957,0
156110,0
455434,0
551669,0
380075,0
176349,0
358446,0
466269,0
131852,0
377062,1
98486,0
520922,0
112575,0
187624,0
453942,0
508910,0
455504,0
58826,0
172516,0
267224,0
338938,0
206559,0
541020,0
556872,0
471260,0
489427,0
366345,0
520585,0
259409,0
165691,0
373890,0
446472,0
206826,0
39855,0
539953,0
255719,0
446041,0
257356,0
267797,0
51991,0
365966,0
549412,0
283169,0
228076,0
245116,0
42510,0
196149,0
320268,0
220146,0
231695,0
521333,0
332534,0
88454,0
537145,0
25518,0
355046,0
512987,0
399735,0
539330,0
77493,1
499140,0
290664,0
287679,0
559056,0
152086,0
110954,1
244221,0
170659,0
188558,1
33447,0
531362,0
382371,0
509398,0
439948,0
423485,0
207276,0
45093,0
366902,0
107006,0
242755,0
337644,0
192984,0
5540,1
389320,0
194529,0
522215,0
349945,0
114933,0
324690,0
365085,0
531537,0
531226,0
513900,0
190275,0
21866,0
172594,0
204060,0
107980,0
382732,0
341441,0
373150,0
142888,0
407675,0
203828,0
381291,0
453614,0
275624,0
349370,0
384630,0
571227,0
46073,0
270853,0
210291,0
314060,0
288331,0
213730,0
95313,0
395420,0
439704,0
365511,0
394320,0
332545,0
140180,0
175550,0
338027,0
531397,0
47412,0
421926,0
572425,0
382654,0
314270,0
262017,0
319381,0
236459,0
524459,0
468922,0
490928,0
547582,0
159171,0
472099,0
466547,0
368456,0
9069,0
225231,1
131130,0
429113,0
211741,0
292214,0
5757,0
127417,0
98559,0
218989,0
122805,0
131641,0
82186,0
235631,0
565068,0
212426,0
192610,0
259462,0
410007,0
85297,0
381013,0
299069,0
85585,0
271595,0
230632,0
510594,0
103814,0
487414,0
479568,0
93590,0
321712,0
553486,0
438754,0
114379,0
188006,0
545642,0
183088,0
363783,1
139306,0
84556,0
504545,0
47272,0
163280,0
91269,0
484456,0
8448,0
180655,0
124687,0
116169,0
472516,0
365081,0
43263,0
216380,0
149948,0
320881,0
548702,0
184929,0
137325,0
64966,0
543436,0
574405,0
35462,0
533941,0
320985,0
97841,0
347624,0
74831,0
506048,0
559062,0
233706,0
362889,0
360563,0
226427,0
434534,0
547142,0
9059,0
324150,0
540132,0
519218,0
118792,0
154551,0
219335,0
496064,0
194489,0
326511,0
557931,0
305545,0
282627,0
439425,0
368696,0
284185,0
438620,0
141918,0
231872,0
174097,0
232601,1
292706,0
204690,0
104631,0
473373,0
269639,0
97626,1
92227,0
324262,0
182942,0
407651,0
290997,0
89561,0
261773,0
1834,0
380700,0
256389,0
528665,0
362660,0
505355,0
552480,0
208626,0
265874,0
63982,0
126033,0
432795,0
559292,0
33721,0
120283,0
564291,0
67296,0
352600,0
364696,0
103013,0
274330,1
152425,0
371121,0
419972,0
295675,0
162845,1
336108,1
134803,0
493134,0
178217,0
277542,0
92203,0
53982,0
151582,0
22850,0
264725,0
317903,0
392580,0
234772,0
393735,0
376619,0
493602,0
363160,0
266472,0
387407,0
479024,0
534811,0
200388,0
513738,0
245862,0
369304,0
103625,0
56504,0
223379,0
303956,0
365024,0
375089,0
286941,0
132362,0
117825,0
389353,0
521399,0
442200,0
542428,0
448037,0
560967,0
340885,0
287618,0
368260,0
490793,0
8395,0
89309,0
463463,0
284097,0
306502,0
545133,0
63262,1
107730,0
507223,0
391415,0
571294,0
403775,0
514721,0
161406,0
358874,0
329388,0
482935,0
335286,0
64988,0
153171,0
506913,0
342083,0
166183,0
124180,0
546895,0
544202,0
422278,0
207587,0
255064,0
120673,0
47437,0
504829,0
158002,0
105037,0
425444,0
250382,0
273093,0
241228,0
432103,0
418432,0
189582,0
168254,0
194094,0
431670,0
95624,0
5087,0
208805,0
412537,0
72332,0
273790,0
70153,0
257557,0
165220,0
321677,0
542271,0
372775,0
73602,0
430053,0
233345,0
176249,0
207750,0
231120,0
48697,0
431418,0
230317,0
48568,1
87016,0
46153,0
459504,0
255671,0
147073,0
282335,0
516287,0
441210,0
487693,0
525937,0
463555,0
366730,0
194385,0
520197,0
410475,0
563185,0
515589,0
83724,0
483269,0
155010,0
373868,0
574010,0
177037,0
528663,0
380190,0
526281,0
30185,0
504367,0
391983,0
107945,0
98335,0
426433,0
150455,0
434246,0
391355,0
294085,0
539981,0
73813,0
335054,0
457694,0
331687,0
400813,0
559661,0
